subjID,is_control,eval_index,eval_id,eval_n_start_ts,rule_text,category,evidence,input_rule_rating,eval_n_end_ts
user_1595961818108,True,1,4,1595962375201,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595962431578
user_1595961818108,True,2,1,1595962431578,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,53,1595962464126
user_1595961818108,True,3,7,1595962464127,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,67,1595962511909
user_1595961818108,True,4,3,1595962511909,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,88,1595962538042
user_1595961818108,True,5,2,1595962538042,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,51,1595962570237
user_1595961818108,True,6,6,1595962570237,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,66,1595962588263
user_1595961818108,True,7,5,1595962588263,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1595962601344
user_1595961818108,True,8,8,1595962601344,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,41,1595962629509
user_1595101424891,False,1,5,1595101759545,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,36,1595101773980
user_1595101424891,False,2,3,1595101773980,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,53,1595101782985
user_1595101424891,False,3,1,1595101782985,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,11,1595101789361
user_1595101424891,False,4,2,1595101789361,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,58,1595101798482
user_1595101424891,False,5,4,1595101798483,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1595101802505
user_1595101424891,False,6,8,1595101802505,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,42,1595101806857
user_1595101424891,False,7,6,1595101806857,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1595101817197
user_1595101424891,False,8,7,1595101817198,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1595101823366
user_1594259654020,False,1,2,1594260150468,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594260170203
user_1594259654020,False,2,5,1594260170203,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594260179451
user_1594259654020,False,3,7,1594260179451,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,19,1594260202858
user_1594259654020,False,4,1,1594260202858,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594260208706
user_1594259654020,False,5,8,1594260208706,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,22,1594260221450
user_1594259654020,False,6,3,1594260221450,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,20,1594260239058
user_1594259654020,False,7,4,1594260239058,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,100,1594260249530
user_1594259654020,False,8,6,1594260249530,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,100,1594260258265
user_1594652172953,False,1,5,1594652713295,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594652724689
user_1594652172953,False,2,2,1594652724690,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594652741249
user_1594652172953,False,3,4,1594652741250,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,1,1594652766253
user_1594652172953,False,4,8,1594652766254,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,18,1594652775764
user_1594652172953,False,5,7,1594652775764,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,20,1594652790527
user_1594652172953,False,6,3,1594652790527,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,25,1594652804003
user_1594652172953,False,7,1,1594652804003,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594652808908
user_1594652172953,False,8,6,1594652808908,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,17,1594652817319
user_1594256160440,True,1,6,1594257264372,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,1,1594257290418
user_1594256160440,True,2,3,1594257290418,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,13,1594257326499
user_1594256160440,True,3,4,1594257326499,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,91,1594257338038
user_1594256160440,True,4,7,1594257338038,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,1,1594257353168
user_1594256160440,True,5,1,1594257353168,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,1,1594257361075
user_1594256160440,True,6,5,1594257361076,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594257368249
user_1594256160440,True,7,8,1594257368249,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,19,1594257385822
user_1594256160440,True,8,2,1594257385822,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,7,1594257397134
user_1594449649397,False,1,3,1594450370863,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,72,1594450394186
user_1594449649397,False,2,6,1594450394186,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,34,1594450423176
user_1594449649397,False,3,2,1594450423176,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,60,1594450438195
user_1594449649397,False,4,7,1594450438195,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,75,1594450452888
user_1594449649397,False,5,4,1594450452888,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,68,1594450461354
user_1594449649397,False,6,8,1594450461355,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,28,1594450471937
user_1594449649397,False,7,1,1594450471937,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,36,1594450478649
user_1594449649397,False,8,5,1594450478649,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,71,1594450487465
user_1594311938028,True,1,8,1594312377285,"There is no pattern to which lure combinations catch fish: the results are random, but there are approximately equal numbers that catch fish and don’t.",rand,0,41,1594312392043
user_1594311938028,True,2,5,1594312392043,"If a lure combination has a red shape on the bottom, it will catch fish.",misc,0.25,1,1594312408517
user_1594311938028,True,3,2,1594312408517,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,66,1594312425076
user_1594311938028,True,4,1,1594312425077,"If a lure combination has a blue shape, it will catch fish.",misc,0.5,25,1594312441474
user_1594311938028,True,5,6,1594312441475,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,25,1594312460142
user_1594311938028,True,6,4,1594312460143,"If a lure combination has a pointy shape on the bottom, it will catch fish.",target,1,99,1594312473375
user_1594311938028,True,7,3,1594312473376,"If a lure combination has a top lure with bright colors that are more visible under water (red or yellow), it will catch fish.",abstract_color,0.75,37,1594312488069
user_1594311938028,True,8,7,1594312488070,"If a lure combination has a rounded top shape that resembles a fish's body, it will catch fish.",abstract_shape,0.75,59,1594312504025
user_1594748913631,True,1,6,1594749345539,"If a lure combination has a purple dot on at least one of the lures, it will catch fish.",misc,0.75,67,1594749367726
user_1594748913631,True,2,2,1594749367726,"If a lure combination has a yellow shape or a diamond on the bottom, it will catch fish.",distractor,1,100,1594749379785
